Fy17,Fy18,Fy19,Fy20,Fy21,Name,Name (largecap alpha.csv),Sub-Sector,Ticker,Ticker (largecap alpha.csv),5y Cagr,Alpha,Beta,Close Price,Market Cap,No. of Shareholders,PE Ratio,Pledged Promoter Holdings,Promoter Holding Change – 3M,Total Revenue
,,,,,Biogen Pharmachem Industries Ltd,Biogen Pharmachem Industries Ltd,,BIOGEN,BIOGEN,20.90272503,80.1911631,-0.332280449,0.62,40.461386,31589,-25.28836625,0,0,1.62
,,,,,Vadivarhe Speciality Chemicals Ltd,Vadivarhe Speciality Chemicals Ltd,Specialty Chemicals,VSCL,VSCL,,,1.960490646,31.65,40.45740375,334,-14.65847962,74.61813772,0,27.55
,,,,,Suryaamba Spinning Mills Ltd,Suryaamba Spinning Mills Ltd,,SURYAAMBA,SURYAAMBA,14.60473569,37.68514566,0.795028547,137.7,40.37286888,2439,9.49949856,6.985808733,0,126.53
,,,,,Inani Marbles and Industries Ltd,Inani Marbles and Industries Ltd,,INANI,INANI,-36.0075303,27.50266376,1.205401091,21.65,40.269,1569,26.49276316,0,4.973639215,61.2
,,,,,Nippon India NV20 ETF,Nippon India NV20 ETF,Equity,NETFNV20,NETFNV20,20.9806488,9.83870877,0.76961093,98.74,40.23645126,,,,,
,,,,,Smiths & Founders India Ltd,Smiths & Founders India Ltd,,SMFIL,SMFIL,-23.56296104,118.8918077,0.476168346,3.94,40.18663085,11903,59.98004604,0,0.064809071,9.26
,,,,,Shreyas Intermediates Ltd,Shreyas Intermediates Ltd,,SHREYASI,SHREYASI,6.185875879,,0.284439128,5.67,40.1741613,4948,-27.51654884,5.736734322,0,0.58
,,,,,SecMark Consultancy Ltd,SecMark Consultancy Ltd,,SECMARK,SECMARK,,,,97,40.0028,480,25.31822785,0,0,8.11
,,,,,Paramone Concepts Ltd,Paramone Concepts Ltd,,PARAMONE,PARAMONE,23.44367979,,0.547804988,26.4,39.936864,1655,5.375082638,0,0,64.59
,,,,,Indo Us Bio-Tech Ltd,Indo Us Bio-Tech Ltd,,INDOUS,INDOUS,,39.21233208,0.445240869,65.8,39.9273742,201,8.148443714,0,0,40.15
,,,,,Swastika Investmart Ltd,Swastika Investmart Ltd,,SWASTIKA,SWASTIKA,15.72300928,33.28043195,0.603162208,134.9,39.926353,1333,3.542711003,0,6.76E-05,77.03
,,,,,Raminfo Ltd,Raminfo Ltd,,RAMINFO,RAMINFO,26.03035845,19.06412108,1.429327529,59.3,39.8118852,7009,22.24127665,0,1.266079206,79.34
,,,,,Riba Textiles Ltd,Riba Textiles Ltd,,RIBATEX,RIBATEX,-4.336802836,-10.0619773,0.891037091,41.1,39.6732957,1441,6.735703854,0,0,190.48
,,,,,Hindustan Hardy Ltd,Hindustan Hardy Ltd,,HINDHARD,HINDHARD,20.86236548,69.64191914,0.523153491,264.35,39.61152575,3027,12.45645464,0,0,44.66
,,,,,DC Infotech and Communication Ltd,DC Infotech and Communication Ltd,IT Services & Consulting,DCI,DCI,,,,66,39.6,60,18,0,0,175.74
,,,,,Sharika Enterprises Ltd,Sharika Enterprises Ltd,,SHARIKA,SHARIKA,,10.7930962,1.219679319,9.09,39.3597,1884,28.72970803,0,,51.15
,,,,,Croissance Ltd,Croissance Ltd,,CROISSANCE,CROISSANCE,4.482172279,,-0.481264154,5.74,39.346552,547,1967.3276,0,0,0.06
,,,,,Baid Leasing and Finance Co Ltd,Baid Leasing and Finance Co Ltd,,BALFC,BALFC,-8.612651382,-34.77824598,0.231210579,32.7,39.2623341,4291,5.248975147,0,0,54.11
,,,,,Blue Cloud Softech Solutions Ltd,Blue Cloud Softech Solutions Ltd,,BLUECLOUDS,BLUECLOUDS,10.93328057,,,10.5,39.16584,1202,3916.584,0,-8.730789073,0.11
,,,,,Arnold Holdings Ltd,Arnold Holdings Ltd,,ARNOLD,ARNOLD,-29.66049947,-32.08303217,-0.053297752,13,39.0975,1273,56.66304348,0,-1.835910224,37.48
,,,,,SPML Infra Ltd,SPML Infra Ltd,Construction & Engineering,SPMLINFRA,SPMLINFRA,-30.97092889,-34.45926369,1.645863854,10.65,39.03254394,8119,-0.346125246,27.51095244,0,746.63
,,,,,Gujarat Intrux Ltd,Gujarat Intrux Ltd,,GUJINTRX,GUJINTRX,14.51900484,5.006779545,0.895016955,113.55,39.0078315,2217,10.07954302,0,0.227258173,34.7
,,,,,Vaishali Pharma Ltd,Vaishali Pharma Ltd,Pharmaceuticals,VAISHALI,VAISHALI,,23.07786136,0.735936378,36.95,38.96825704,10306,37.46947792,0,-4.629320496,55.58
,,,,,ISF Ltd,ISF Ltd,,ISFL,ISFL,56.26662628,,0.473302066,4.1,38.95,4899,114.5588235,0,-11.33405053,2.46
,,,,,Laxmi Cotspin Ltd,Laxmi Cotspin Ltd,Textiles,LAXMICOT,LAXMICOT,,,-0.082609404,22.7,38.9252109,413,35.71120266,0,0.209941059,116.7
,,,,,Trident Texofab Ltd,Trident Texofab Ltd,,TTFL,TTFL,,17.73654075,-0.177017309,38.65,38.9209365,861,108.1137125,0,0.744779099,51.83
,,,,,Innovative Tech Pack Ltd,Innovative Tech Pack Ltd,,INNOVTEC,INNOVTEC,-19.0762149,-16.21264483,0.726385114,17.3,38.86445,13587,-28.36821168,0,0,146.86
,,,,,Kovilpatti Lakshmi Roller Flour Mills Ltd,Kovilpatti Lakshmi Roller Flour Mills Ltd,,KLRFM,KLRFM,1.937816339,23.35175568,0.737895152,68.85,38.83436055,4464,8.6298579,0,0.433548751,224.81
,,,,,Polylink Polymers (India) Ltd,Polylink Polymers (India) Ltd,,POLYLINK,POLYLINK,13.97230491,14.56184372,1.064689527,17.5,38.695125,4807,32.79247881,0,0,37.96
,,,,,Nagreeka Exports Ltd,Nagreeka Exports Ltd,Textiles,NAGREEKEXP,NAGREEKEXP,-3.27625064,5.360812851,1.451628211,30.9,38.624073,8081,-4.642316466,0,0,385.32
,,,,,Ansal Housing Ltd,Ansal Housing Ltd,Real Estate,ANSALHSG,ANSALHSG,-23.24534816,-3.725114214,1.721636139,6.5,38.6007882,18167,-0.912548184,35.87386203,-5.051710317,173.14
,,,,,Kintech Renewables Ltd,Kintech Renewables Ltd,,KRL,KRL,71.30598302,,,384.3,38.43,221,123.9677419,0,0,6.9
,,,,,Punjab Communications Ltd,Punjab Communications Ltd,,PUNJCOMMU,PUNJCOMMU,-3.362661643,18.753344,0.409839104,31.9,38.35517235,10514,-3.223123727,0,0,29.06
,,,,,Shaival Reality Ltd,Shaival Reality Ltd,Real Estate,SHAIVAL,SHAIVAL,,,,33.05,38.25207,30,-44.47915116,0,0,2.95
,,,,,Modipon Ltd,Modipon Ltd,,MODIPON,MODIPON,14.41579031,,1.899001768,33,38.2030737,7026,65.86736845,0,0,1.33
,,,,,Ind Bank Housing Ltd,Ind Bank Housing Ltd,,INDBNK,INDBNK,27.13733524,12.41230268,1.252582743,38.2,38.2,11541,-201.0526316,0,0,0.36
,,,,,Reliable Data Services Ltd,Reliable Data Services Ltd,Outsourced services,RELIABLE,RELIABLE,,-30.11926499,0.589391098,36.95,38.1324,210,26.48083333,0,0,28.09
,,,,,Skyline Millars Ltd,Skyline Millars Ltd,,SKYLMILAR,SKYLMILAR,24.46812386,76.297978,1.264919128,9.47,38.09236475,4049,15.93822793,0,0,4.92
,,,,,Stanrose Mafatlal Investments and Finance Ltd,Stanrose Mafatlal Investments and Finance Ltd,,STANROS,STANROS,-9.625133822,-3.210759678,0.393176055,95.95,38.0721924,21920,-8.117738252,0,0,0.11
,,,,,Sharda Ispat Ltd,Sharda Ispat Ltd,,SHRDAIS,SHRDAIS,42.84999135,30.14360672,0.30413303,74.95,38.050616,3532,11.02916406,0,0,96.73
,,,,,Goenka Diamond And Jewels Ltd,Goenka Diamond And Jewels Ltd,"Precious Metals, Jewellery & Watches",GOENKA,GOENKA,5.922384105,76.79176747,1.017726794,1.2,38.04,18499,-18.20095694,0,0,11.79
,,,,,Nitin Fire Protection Industries Ltd,Nitin Fire Protection Industries Ltd,Business Support Services,NITINFIRE,NITINFIRE,-45.70443587,24.82818128,1.023759948,1.3,37.99505086,36231,-0.227229537,12.71561777,-7.39E-05,893.23
,,,,,Sri KPR Industries Ltd,Sri KPR Industries Ltd,,SRIKPRIND,SRIKPRIND,-0.726594893,13.27439258,0.806401799,18.85,37.97463507,5745,3.939277497,0,0,20.13
,,,,,Pee Cee Cosma Sope Ltd,Pee Cee Cosma Sope Ltd,,PCCOSMA,PCCOSMA,10.70507162,2.921547543,1.669865138,143,37.841375,2328,7.933202306,0,-0.136797355,82.84
,,,,,Sunil Healthcare Ltd,Sunil Healthcare Ltd,,SUNLOC,SUNLOC,-16.63125197,19.51300916,0.712788735,36.85,37.78875375,6511,-59.04492773,0,0,95.84
,,,,,Diana Tea Co Ltd,Diana Tea Co Ltd,,DIANATEA,DIANATEA,6.783655108,19.59805976,1.582382608,25.2,37.77732,7504,8.003669492,0,0,72.25
,,,,,Ravileela Granites Ltd,Ravileela Granites Ltd,,RALEGRA,RALEGRA,23.28436341,,1.165038814,35.6,37.68616,11898,68.52029091,51.00210656,0,42.25
,,,,,Times Guaranty Ltd,Times Guaranty Ltd,Investment Banking & Brokerage,TIMESGTY,TIMESGTY,11.32932803,17.64937024,1.334871066,41.9,37.68129431,20546,5.744099742,0,0,8.75
,,,,,Janus Corporation Ltd,Janus Corporation Ltd,,JANUSCORP,JANUSCORP,,,,65.65,37.676535,76,251.1769,0,,18.88
,,,,,Himachal Fibres Ltd,Himachal Fibres Ltd,,HIMFIBP,HIMFIBP,-22.65340739,11.07085139,0.834000555,4.36,37.605,3134,-7.446534653,0,0,15.18
,,,,,Flexituff Ventures International Ltd,Flexituff Ventures International Ltd,Packaging,FLEXITUFF,FLEXITUFF,-40.22079542,-8.945211213,2.735733265,15.1,37.57303706,3417,-0.634251132,32.88054812,0,916.47
,,,,,Marvel Decor Ltd,Marvel Decor Ltd,Home Furnishing,MDL,MDL,,,,22,37.488308,358,937.2077,0,0,28.71
,,,,,Next Mediaworks Ltd,Next Mediaworks Ltd,Radio,NEXTMEDIA,NEXTMEDIA,-20.86981808,-26.22366297,1.949216122,5.6,37.46002848,13800,-1.744761457,0,0,21.8
,,,,,Tulive Developers Ltd,Tulive Developers Ltd,,TULIVE,TULIVE,2.746366991,,,173.65,37.41072188,291,-120.679748,0,0.557006092,
,,,,,Alpine Housing Development Corporation Limited,Alpine Housing Development Corporation Limited,,ALPINEHOU,ALPINEHOU,4.503268071,15.35861852,0.66974812,21.5,37.2420807,3588,13.06739674,0,-0.048106737,43.16
,,,,,Tree House Education and Accessories Ltd,Tree House Education and Accessories Ltd,Education Services,TREEHOUSE,TREEHOUSE,-23.27605317,33.8003784,1.114351006,8.8,37.23343712,15681,-0.923906628,20.42548126,0,5.63
,,,,,Sumit Woods Ltd,Sumit Woods Ltd,Real Estate,SUMIT,SUMIT,,-8.163912065,,12.15,37.16325846,3243,-1.654641962,0,,49.99
,,,,,Zenith Healthcare Ltd,Zenith Healthcare Ltd,,ZENITHHE,ZENITHHE,56.28722291,63.6823594,1.106092202,6.9,37.07991,28516,82.3998,0,0,14.2
,,,,,Kshitij Polyline Ltd,Kshitij Polyline Ltd,Stationery,KSHITIJPOL,KSHITIJPOL,,,,36.5,36.9762009,179,3697.62009,0,-0.690978675,24.26
,,,,,Sikko Industries Ltd,Sikko Industries Ltd,Fertilizers & Agro Chemicals,SIKKO,SIKKO,,,0.645452843,33,36.96,116,14.27027027,0,0,41.57
,,,,,Waaree Technologies Ltd,Waaree Technologies Ltd,,WAAREE,WAAREE,61.22967613,,,100,36.848,28,-283.4461538,0,1.367781155,0.05
,,,,,ABC India Ltd,ABC India Ltd,,ABCINDQ,ABCINDQ,-4.577101042,7.977804716,0.760497227,68,36.8371776,5042,14.85370065,30.01532886,0,168.07
,,,,,Vaksons Automobiles Ltd,Vaksons Automobiles Ltd,,VAL,VAL,13.90978578,,0.662457125,35,36.82168,42,-61.36946667,0,0,6.12
,,,,,Beardsell Ltd,Beardsell Ltd,Building Products - Prefab Structures,BEARDSELL,BEARDSELL,-17.99546699,-5.428577951,0.083169272,13.1,36.80970048,5938,-87.642144,0,-0.549852151,133.15
,,,,,Manugraph India Ltd,Manugraph India Ltd,Industrial Machinery,MANUGRAPH,MANUGRAPH,-23.48920176,-27.90509381,1.064903707,12.1,36.80222381,9816,-1.282754403,0,0.212065989,33.03
,,,,,Isl Consulting Ltd,Isl Consulting Ltd,,ISLCONSUL,ISLCONSUL,26.62056572,20.40040607,-0.276138362,15.33,36.792,8852,229.95,0,0,15.58
,,,,,Vinny Overseas Ltd,Vinny Overseas Ltd,Textiles,VINNY,VINNY,,,,40,36.7784,87,94.30358974,0,0,137.67
,,,,,Capital Trade Links Ltd,Capital Trade Links Ltd,,CTL,CTL,-36.88331743,26.25686165,1.059960046,6.03,36.77094,4478,26.07868085,0,-3.272031618,5.28
,,,,,HEC Infra Projects Ltd,HEC Infra Projects Ltd,Electrical Components & Equipments,HECPROJECT,HECPROJECT,10.78738298,,,180.25,36.5480668,87,114.2127087,0,0,38.45
,,,,,Arex Industries Ltd,Arex Industries Ltd,,AREXMIS,AREXMIS,7.350833915,8.032668076,0.419346968,92.1,36.459627,2657,-36.09864059,29.82039558,0,40.92
,,,,,Gini Silk Mills Ltd,Gini Silk Mills Ltd,,GINISILK,GINISILK,-25.32915516,-4.72169552,0.252686182,65,36.3519,719,-66.09436364,0,0,19.29
,,,,,Ovobel Foods Ltd,Ovobel Foods Ltd,,OVOBELE,OVOBELE,13.71059766,33.44517881,0.010018745,34.6,36.332768,1897,-20.07335249,0,0,116.61
,,,,,ANI Integrated Services Ltd,ANI Integrated Services Ltd,Construction & Engineering,AISL,AISL,,-4.262999017,0.679104003,37.5,36.327,596,8.448139535,0,0,102.6
,,,,,Chowgule Steamships Ltd,Chowgule Steamships Ltd,,CHOWGULSTM,CHOWGULSTM,-5.755602332,16.76845264,0.215158015,10,36.308425,20634,10.37383571,0,0,52.08
,,,,,Akashdeep Metal Industries Ltd,Akashdeep Metal Industries Ltd,,AKASHDEEP,AKASHDEEP,27.85083607,-2.572360844,1.079386583,42.7,36.30619167,2993,44.2758435,0,0,4.13
,,,,,National Plastic Industries Ltd,National Plastic Industries Ltd,,NATPLAS,NATPLAS,-4.58987807,-5.773524897,1.101950555,39.65,36.198864,9757,15.27378228,0,0,77.81
,,,,,Asian Petro Products and Exporters Ltd,Asian Petro Products and Exporters Ltd,,ASINPET,ASINPET,74.27394417,,,57.55,36.1414,13078,139.0053846,0,9.95401346,0.57
,,,,,Educomp Solutions Ltd,Educomp Solutions Ltd,Education Services,EDUCOMP,EDUCOMP,-24.96220458,31.24706476,0.691945794,2.95,36.12781456,108875,-0.015254875,42.27384273,0,71.98
,,,,,Joindre Capital Services Ltd,Joindre Capital Services Ltd,,JOINDRE,JOINDRE,14.43470998,7.839158083,0.87092845,26.1,36.1131606,2860,11.01010994,0,0,28.2
,,,,,Brand Concepts Ltd,Brand Concepts Ltd,Retail - Department Stores,BCONCEPTS,BCONCEPTS,,23.51539344,0.929529533,34.1,36.087348,267,-5.710023418,5.66957705,0.481914049,42.89
,,,,,Swarnsarita Gems Ltd,Swarnsarita Gems Ltd,,SWARNSAR,SWARNSAR,-6.003741849,22.69430846,1.146276557,17.28,36.0751104,6307,6.595084168,30,0.64084534,579.78
,,,,,Bombay Wire Ropes Ltd,Bombay Wire Ropes Ltd,,BOMBWIR,BOMBWIR,,,,67.55,36.0683225,940,240.4554833,0,0,0.45
,,,,,Porwal Auto Components Ltd,Porwal Auto Components Ltd,,PORWAL,PORWAL,-9.93039016,-14.51164881,1.266024873,23.8,35.938,8571,38.23191489,0,0,70.8
,,,,,Prakash Steelage Ltd,Prakash Steelage Ltd,Building Products - Pipes,PRAKASHSTL,PRAKASHSTL,4.43690269,88.53346376,-0.893806995,2.05,35.87507995,15251,0.706758864,10.8914043,0,72.75
,,,,,Sandu Pharmaceuticals Ltd,Sandu Pharmaceuticals Ltd,,SANDUPHQ,SANDUPHQ,10.94731699,39.27383357,1.323448058,50.6,35.82986,10108,32.87143119,0,0,58.95
,,,,,Acknit Industries Ltd,Acknit Industries Ltd,,ACKNIT,ACKNIT,4.404975624,-0.872640289,0.806399122,117.85,35.8264,2477,6.12417094,13.15789474,0,172.32
,,,,,Steel Strips Infrastructures Ltd,Steel Strips Infrastructures Ltd,,STLSTRINF,STLSTRINF,27.31824564,,0.924007663,41.45,35.825235,13711,-325.6839545,0,0,2.71
,,,,,Saptarishi Agro Industries Ltd,Saptarishi Agro Industries Ltd,,SPTRSHI,SPTRSHI,52.18355752,,0.734390839,10.53,35.82521023,20783,91.8595134,0,0,35.72
,,,,,Delton Cables Ltd,Delton Cables Ltd,,DLTNCBL,DLTNCBL,17.48048277,27.56528349,1.565500958,41.4,35.7696,5945,57.69290323,0,0,124.77
,,,,,Mohini Health & Hygiene Ltd,Mohini Health & Hygiene Ltd,Health Care Equipment & Supplies,MHHL,MHHL,,-7.755104077,1.371243504,19.6,35.742364,371,6.027380101,0,0,137.95
,,,,,Gyscoal Alloys Ltd,Gyscoal Alloys Ltd,Iron & Steel,GAL,GAL,-28.06372672,-27.28039273,1.055422736,2.25,35.612001,12375,-0.478077608,0,-4.644541457,12.82
,,,,,Superior Industrial Enterprises Ltd,Superior Industrial Enterprises Ltd,,SIEL,SIEL,20.58534167,,,25.7,35.5945,3553,11.01996904,0,0,19.33
,,,,,Axis Nifty 50 ETF,Axis Nifty 50 ETF,Equity,AXISNIFTY,AXISNIFTY,,9.204174259,0.749933464,184.78,35.51527034,,,,,
,,,,,Surani Steel Tubes Ltd,Surani Steel Tubes Ltd,Building Products - Pipes,SURANI,SURANI,,,,42.8,35.45552,373,9.114529563,13.96909705,0,106.66
,,,,,STL Global Ltd,STL Global Ltd,Textiles,SGL,SGL,-3.54333428,22.34206996,0.52603458,12.9,35.4139572,10638,0.946897251,21.85578967,0,108.42
,,,,,DSP BlackRock Liquid ETF,DSP BlackRock Liquid ETF,Debt,LIQUIDETF,LIQUIDETF,,0.000520028,-1.34E-06,1000,35.3359,,,,,
,,,,,G M Polyplast Ltd,G M Polyplast Ltd,,GMPL,GMPL,,,,183.75,35.33145,144,10.03734375,0,0,52.37
,,,,,Mohite Industries Ltd,Mohite Industries Ltd,,MOHITE,MOHITE,-8.643159601,,-0.217483157,17.5,35.174475,1154,9.908302817,4.565406449,0,91.88
,,,,,Rex Pipes and Cables Industries Ltd,Rex Pipes and Cables Industries Ltd,Building Products - Pipes,REXPIPES,REXPIPES,,,,40.8,35.088,558,34.74059406,0,,44.39
,,,,,B2b Software Technologies Ltd,B2b Software Technologies Ltd,,B2BSOFT,B2BSOFT,23.97240075,56.88668718,0.072776162,30.25,35.045835,3877,18.6414016,0,-0.333186597,15.81
,,,,,India Finsec Ltd,India Finsec Ltd,,IFINSEC,IFINSEC,5.89727211,,-1.142813171,14.05,35.04310958,437,10.18695046,0,0,18.25
,,,,,A F Enterprises Ltd,A F Enterprises Ltd,,AFEL,AFEL,26.44278976,,0.584109196,34.55,34.94261238,2195,44.23115491,0,-0.503609264,20.75
,,,,,Gujarat Craft Industries Ltd,Gujarat Craft Industries Ltd,,GUJCRAFT,GUJCRAFT,26.45091955,31.67716839,0.196406921,71.45,34.9269035,4630,9.894306941,0,0,147.97
,,,,,Aartech Solonics Ltd,Aartech Solonics Ltd,,AARTECH,AARTECH,,,,49.35,34.84156389,116,139.3662556,0,0,11.54
,,,,,Madhucon Projects Ltd,Madhucon Projects Ltd,Construction & Engineering,MADHUCON,MADHUCON,-36.43765208,-4.51775553,2.619626197,4.7,34.6836218,17045,-0.148601636,0,0,1043.82
,,,,,Solex Energy Ltd,Solex Energy Ltd,Industrial Machinery,SOLEX,SOLEX,,,-0.369906209,43.35,34.68,246,20.64285714,18.525,,79.98
,,,,,Tirupati Starch & Chemicals Ltd,Tirupati Starch & Chemicals Ltd,,TIRUSTA,TIRUSTA,10.75663432,-6.840382525,0.761493232,49.5,34.65379665,10695,33.64446277,0,5.507344068,200.05
,,,,,UTL Industries Ltd,UTL Industries Ltd,,UTLINDS,UTLINDS,13.88899173,7.445486535,0.593667145,10.5,34.60275,2683,108.1335938,0,0,2.17
,,,,,Acme Resources Ltd,Acme Resources Ltd,,ACME,ACME,-7.710962585,26.89046583,0.080489761,13.39,34.471216,2354,-2.449979815,0,0,6.91
,,,,,UTI Bank ETF,UTI Bank ETF,Equity,UTIBANKETF,UTIBANKETF,,,,37.83,34.42386246,,,,,
,,,,,Omkar Speciality Chemicals Ltd,Omkar Speciality Chemicals Ltd,Specialty Chemicals,OMKARCHEM,OMKARCHEM,-27.99290386,47.37798525,1.699890463,16.7,34.36526668,17461,17.26897823,21.24752721,0,50.02
,,,,,Decipher Labs Ltd,Decipher Labs Ltd,,DECIPHER,DECIPHER,48.99770711,5.714148503,1.021319366,34,34.34,12634,24.35460993,0,0,56.21
,,,,,Oil Country Tubular Ltd,Oil Country Tubular Ltd,Oil & Gas - Equipment & Services,OILCOUNTUB,OILCOUNTUB,-23.79159412,-1.01149627,1.049109681,7.75,34.32438575,26264,-0.6746145,32.71427807,0,4.99
,,,,,Ushanti Colour Chem Ltd,Ushanti Colour Chem Ltd,Specialty Chemicals,UCL,UCL,,,,47,34.31799,242,14.1809876,0,0.191736171,35.63
,,,,,Ceejay Finance Ltd,Ceejay Finance Ltd,,CEEJAY,CEEJAY,11.7753366,5.932825291,1.074022749,99.45,34.31025,3152,7.658537946,0,0.002898551,14.32
,,,,,Amba Enterprises Ltd,Amba Enterprises Ltd,,AEL,AEL,-32.66991806,16.08902233,0.523720026,27.1,34.3099008,1682,15.73848661,0,2.598613955,111.58
,,,,,Garnet Construction Ltd,Garnet Construction Ltd,,GARNET,GARNET,5.624126477,45.92018829,-0.183135791,24.65,34.268923,5391,2.706865956,0,0.813036786,68.48
,,,,,Dhanalaxmi Roto Spinners Ltd,Dhanalaxmi Roto Spinners Ltd,,DHANROTO,DHANROTO,45.54721384,39.89072528,1.477744763,87.85,34.2641355,4022,8.481221658,0,0,76.25
,,,,,H P Cotton Textile Mills Ltd,H P Cotton Textile Mills Ltd,,HPCOTTON,HPCOTTON,15.4810181,26.17193406,0.832178233,89.75,34.19475,2653,9.472229917,0,0,98.01
,,,,,Svarnim Trade Udyog Ltd,Svarnim Trade Udyog Ltd,,SNIM,SNIM,,,,14,34.041,679,-9.455833333,0,0,0.89
,,,,,Parabolic Drugs Ltd,Parabolic Drugs Ltd,Pharmaceuticals,PARABDRUGS,PARABDRUGS,-2.367547231,13.89968111,1.980425727,5.5,34.0406077,13652,-1.188568705,36.5474082,0,0.02
,,,,,Natural Biocon (India) Ltd,Natural Biocon (India) Ltd,,NATURAL,NATURAL,,,,29.8,33.890944,587,,0,0,0.13
,,,,,Active Clothing Co Ltd,Active Clothing Co Ltd,,ACTIVE,ACTIVE,,,,22.4,33.8804816,190,564.6746933,0,0,73.45
,,,,,Eastcoast Steel Ltd,Eastcoast Steel Ltd,,ECSTSTL,ECSTSTL,3.833238061,,,62.7,33.83585436,6799,0.960427316,0,0,42.5
,,,,,Cenlub Industries Ltd,Cenlub Industries Ltd,,CENLUB,CENLUB,23.43647104,1.408388183,1.062127147,72.5,33.80601775,4109,8.409457152,0,0.74631683,42.33
,,,,,Atishay Ltd,Atishay Ltd,,ATISHAY,ATISHAY,-9.264962479,-25.72103142,0.974407568,30.75,33.76759898,1297,13.61596733,0,0,27.35
,,,,,Vaswani Industries Ltd,Vaswani Industries Ltd,Iron & Steel,VASWANI,VASWANI,5.64216223,30.58341344,1.885782639,11.25,33.75,5929,8.312807882,0,0,314.81
,,,,,Mukand Engineers Ltd,Mukand Engineers Ltd,Construction & Engineering,MUKANDENGG,MUKANDENGG,-3.465986025,6.032781555,1.361768445,26.7,33.568308,17110,-1.084948546,0,0,25.29
,,,,,Alka India Ltd,Alka India Ltd,,ALKA,ALKA,28.66613054,48.98521213,0.744596084,0.67,33.5,45992,-101.5151515,0,0,0.11
,,,,,VR Films & Studios Ltd,VR Films & Studios Ltd,,VRFILMS,VRFILMS,,,,244,33.4768,115,19.1296,0,0.072886297,9.99
,,,,,National Oxygen Ltd,National Oxygen Ltd,,NOL,NOL,11.90717274,53.23556119,-0.339694975,69.5,33.37578345,3692,-30.34162132,0,0,40.16
,,,,,Vishal Bearings Ltd,Vishal Bearings Ltd,,VISHALBL,VISHALBL,35.89702445,,0.228392003,30.9,33.34419,353,83.360475,0,0,58.05
,,,,,Silgo Retail Ltd,Silgo Retail Ltd,"Precious Metals, Jewellery & Watches",SILGO,SILGO,,,,32.45,33.32615,2961,15.14825,0,0,31.9
,,,,,Spacenet Enterprises India Ltd,Spacenet Enterprises India Ltd,Online Services,SPCENET,SPCENET,7.688730806,67.6593878,0.664741712,2.1,33.21325854,17237,-42.58110069,0,36.72372569,9.97
,,,,,Maestros Electronics & Telecommunications Systems Ltd,Maestros Electronics & Telecommunications Systems Ltd,,METSL,METSL,24.30603177,42.32115372,0.120679852,60.25,33.19917793,1963,5.875960695,0,0,48.51
,,,,,Vista Pharmaceuticals Ltd,Vista Pharmaceuticals Ltd,,VISTAPH,VISTAPH,-15.05940986,-22.71388678,0.63148042,9.02,33.18810411,12824,-17.55984345,0,3.804977819,1.59
,,,,,Nel Holdings South Ltd,Nel Holdings South Ltd,,NEH,NEH,-29.78420082,-25.11542583,1.880724969,2.27,33.1038867,17555,-0.161372169,0,0,458.14
,,,,,United Polyfab Gujarat Ltd,United Polyfab Gujarat Ltd,Textiles,UNITEDPOLY,UNITEDPOLY,4.519891208,,,15.8,33.103449,70,62.45933774,0,,210.16
,,,,,Mangalam Timber Products Ltd,Mangalam Timber Products Ltd,Wood Products,MANGTIMBER,MANGTIMBER,-12.20077508,9.333363929,1.20836426,18,32.98932,14879,-1.754751064,0,0,6.77
,,,,,Thacker and Company Ltd,Thacker and Company Ltd,,THACKER,THACKER,33.39257055,,0.460928606,302.05,32.8545524,295,4.860140887,0,8.961321812,7.5
,,,,,HB Portfolio Ltd,HB Portfolio Ltd,,HBPOR,HBPOR,14.8698355,9.097651046,1.016564189,30.5,32.8309015,68960,9.27426596,0,0,21.47
,,,,,Sahara Housingfina Corporation Ltd,Sahara Housingfina Corporation Ltd,,SAHARAHOUS,SAHARAHOUS,-11.17934374,16.13667409,0.877297153,46.85,32.795,6342,15.61666667,0,0,13.42
,,,,,SBI Nifty 200 Quality 30 ETF,SBI Nifty 200 Quality 30 ETF,Equity,SBIETFQLTY,SBIETFQLTY,,6.168750705,,157.21,32.6543878,,,,,
,,,,,Jagan Lamps Ltd,Jagan Lamps Ltd,,JAGANLAM,JAGANLAM,29.61418195,62.57766543,0.298926551,47.3,32.6136811,6012,15.67965437,0,0,31.39
,,,,,Kotak IT ETF,Kotak IT ETF,Equity,KOTAKIT,KOTAKIT,,,,35.58,32.60209988,,,,,
,,,,,Precision Electronics Ltd,Precision Electronics Ltd,,PRECISIO,PRECISIO,-4.118686948,37.44051273,0.754719375,23.5,32.5440032,13397,56.11035034,0,0,42.32
,,,,,Octaware Technologies Ltd,Octaware Technologies Ltd,,OCTAWARE,OCTAWARE,,,,90,32.31513,122,-68.75559574,0,0,16.22
,,,,,Narayani Steels Ltd,Narayani Steels Ltd,,NARAYANI,NARAYANI,-0.101044329,12.02679335,0.509672766,29.6,32.29064,982,-0.621212774,0,0,82.84
,,,,,Patdiam Jewellery Ltd,Patdiam Jewellery Ltd,,PJL,PJL,-8.979424522,,,74.5,32.16165,135,11.56893885,0,0,67.58
,,,,,KSS Ltd,KSS Ltd,Movies & TV Serials,KSERASERA,KSERASERA,-5.591248871,218.7921836,1.788756062,0.15,32.03812605,53537,-2.348836221,0,0,3.61
